common_genes
ENSG00000149657
ENSG00000130725
ENSG00000136810
ENSG00000135018
ENSG00000164054
ENSG00000110435
ENSG00000184900
ENSG00000120509
ENSG00000180228
ENSG00000165678
ENSG00000133606
ENSG00000173545
ENSG00000103512
ENSG00000141026
ENSG00000031698
ENSG00000100201
ENSG00000165494
ENSG00000177932
ENSG00000180917
ENSG00000088448
ENSG00000213533
ENSG00000005339
ENSG00000066739
ENSG00000168887
ENSG00000116001
ENSG00000261799
ENSG00000006607
ENSG00000184110
ENSG00000256294
ENSG00000147912
ENSG00000135776
ENSG00000177189
ENSG00000166821
ENSG00000130021
ENSG00000114127
ENSG00000084112
ENSG00000125630
ENSG00000282458
ENSG00000169592
ENSG00000117242
ENSG00000119720
ENSG00000161791
ENSG00000072786
ENSG00000110046
ENSG00000164989
ENSG00000100485
ENSG00000167393
ENSG00000119509
ENSG00000184677
ENSG00000175727
ENSG00000160094
ENSG00000166987
ENSG00000123159
ENSG00000257365
ENSG00000242498
ENSG00000116704
ENSG00000197976
ENSG00000140326
ENSG00000182158
ENSG00000110756
ENSG00000185829
ENSG00000006042
ENSG00000187372
ENSG00000111961
ENSG00000147459
ENSG00000064651
ENSG00000058453
ENSG00000085063
ENSG00000162231
ENSG00000138604
ENSG00000003402
ENSG00000113273
ENSG00000177663
ENSG00000205302
ENSG00000116117
ENSG00000183889
ENSG00000182568
ENSG00000101347
ENSG00000132122
ENSG00000172922
ENSG00000260404
ENSG00000219481
ENSG00000277534
ENSG00000169100
ENSG00000112559
ENSG00000168010
ENSG00000178026
ENSG00000018408
ENSG00000145685
ENSG00000105443
ENSG00000164576
ENSG00000198075
ENSG00000106153
ENSG00000169084
ENSG00000172081
ENSG00000115183
ENSG00000038002
ENSG00000165801
ENSG00000165458
ENSG00000166025
ENSG00000234420
ENSG00000182871
ENSG00000124160
ENSG00000135272
ENSG00000213853
ENSG00000225470
ENSG00000137177
ENSG00000168077
ENSG00000272447
ENSG00000155850
ENSG00000179909
ENSG00000197321
ENSG00000170049
ENSG00000166888
ENSG00000205181
ENSG00000031003
ENSG00000158163
ENSG00000032742
ENSG00000084652
ENSG00000272674
ENSG00000196923
ENSG00000067955
ENSG00000007944
ENSG00000164099
ENSG00000119943
ENSG00000114790
ENSG00000166341
ENSG00000137460
ENSG00000123933
ENSG00000197892
ENSG00000114626
ENSG00000178605
ENSG00000198440
ENSG00000250312
ENSG00000162944
ENSG00000135929
ENSG00000136161
ENSG00000078596
ENSG00000259495
ENSG00000105559
ENSG00000182240
ENSG00000230487
ENSG00000226200
ENSG00000162836
ENSG00000144668
ENSG00000069702
ENSG00000147255
ENSG00000186019
ENSG00000180787
ENSG00000104081
ENSG00000121440
ENSG00000213694
ENSG00000139679
ENSG00000111328
ENSG00000160963
ENSG00000205609
ENSG00000165495
ENSG00000064300
ENSG00000185485
ENSG00000006756
ENSG00000010610
ENSG00000172164
ENSG00000185551
ENSG00000158805
ENSG00000162878
ENSG00000253304
ENSG00000164946
ENSG00000186468
ENSG00000101265
ENSG00000173068
ENSG00000204103
ENSG00000237945
ENSG00000136205
ENSG00000276550
ENSG00000103260
ENSG00000162722
ENSG00000183798
ENSG00000158352
ENSG00000157510
ENSG00000197977
ENSG00000114993
ENSG00000153902
ENSG00000165449
ENSG00000235568
ENSG00000147050
ENSG00000031081
ENSG00000113971
ENSG00000114200
ENSG00000158859
ENSG00000146197
ENSG00000270629
ENSG00000138792
ENSG00000152527
ENSG00000151468
ENSG00000279118
ENSG00000080573
ENSG00000154864
ENSG00000137868
ENSG00000177599
ENSG00000114166
ENSG00000159307
ENSG00000115318
ENSG00000106546
ENSG00000135046
ENSG00000007237
ENSG00000164488
ENSG00000133121
ENSG00000092758
ENSG00000137841
ENSG00000278530
ENSG00000275620
ENSG00000134532
ENSG00000164161
ENSG00000198753
ENSG00000089041
ENSG00000129910
ENSG00000213468
ENSG00000167716
ENSG00000080644
ENSG00000120332
ENSG00000130518
ENSG00000153246
ENSG00000105227
ENSG00000285943
ENSG00000185739
ENSG00000170891
ENSG00000115232
ENSG00000179776
ENSG00000169129
ENSG00000120708
ENSG00000119185
ENSG00000167978
ENSG00000182759
ENSG00000167747
ENSG00000130940
ENSG00000109452
ENSG00000104899
ENSG00000196502
ENSG00000134954
ENSG00000064989
ENSG00000183873
ENSG00000213420
ENSG00000180318
ENSG00000165197
ENSG00000198959
ENSG00000183160
ENSG00000240563
ENSG00000133816
ENSG00000230838
ENSG00000164626
ENSG00000261762
ENSG00000178999
ENSG00000010319
ENSG00000179348
ENSG00000139330
ENSG00000136492
ENSG00000108821
ENSG00000126778
ENSG00000127863
ENSG00000081059
ENSG00000169554
ENSG00000166148
ENSG00000123560
ENSG00000143924
ENSG00000110900
ENSG00000132199
ENSG00000181234
ENSG00000163565
ENSG00000173210
ENSG00000065361
ENSG00000166803
ENSG00000142494
ENSG00000260604
ENSG00000175785
ENSG00000206262
ENSG00000213654
ENSG00000266094
ENSG00000164303
ENSG00000054598
ENSG00000170577
ENSG00000152785
ENSG00000115155
ENSG00000073712
ENSG00000232653
ENSG00000139219
ENSG00000165092
ENSG00000136546
ENSG00000158270
ENSG00000149633
ENSG00000118707
ENSG00000171819
ENSG00000092607
ENSG00000134138
ENSG00000116690
ENSG00000124159
ENSG00000105011
ENSG00000146648
ENSG00000166401
ENSG00000176769
ENSG00000134817
ENSG00000259417
ENSG00000164418
ENSG00000136160
ENSG00000164237
ENSG00000160678
ENSG00000052850
ENSG00000146013
ENSG00000277829
ENSG00000154930
ENSG00000133710
ENSG00000144230
ENSG00000118495
ENSG00000267327
ENSG00000197083
ENSG00000067182
ENSG00000169436
ENSG00000187140
ENSG00000067646
ENSG00000115844
ENSG00000129538
ENSG00000086696
ENSG00000173597
ENSG00000158887
ENSG00000149573
ENSG00000075884
ENSG00000126878
ENSG00000124107
ENSG00000176124
ENSG00000196549
ENSG00000101203
ENSG00000241404
ENSG00000186439
ENSG00000119699
ENSG00000080493
ENSG00000080166
ENSG00000083307
ENSG00000125814
ENSG00000188112
ENSG00000243649
ENSG00000157766
ENSG00000100146
ENSG00000140525
ENSG00000141736
ENSG00000125848
ENSG00000172005
ENSG00000188897
ENSG00000101868
ENSG00000185101
ENSG00000227877
ENSG00000205581
ENSG00000164318
ENSG00000006611
ENSG00000085831
ENSG00000112851
ENSG00000188487
ENSG00000086475
ENSG00000180574
ENSG00000198838
ENSG00000167105
ENSG00000187800
ENSG00000101003
ENSG00000112414
ENSG00000100241
ENSG00000110693
ENSG00000198842
ENSG00000144355
ENSG00000150093
ENSG00000198300
ENSG00000111331
ENSG00000112137
ENSG00000022556
ENSG00000168056
ENSG00000147588
ENSG00000230798
ENSG00000092529
ENSG00000136603
ENSG00000214530
ENSG00000119397
ENSG00000123473
ENSG00000075711
ENSG00000130226
ENSG00000071991
ENSG00000148737
ENSG00000106683
ENSG00000120370
ENSG00000078369
ENSG00000144354
ENSG00000167548
ENSG00000060718
ENSG00000158321
ENSG00000013810
ENSG00000105483
ENSG00000110108
ENSG00000152661
ENSG00000122566
ENSG00000077782
ENSG00000160801
ENSG00000116641
ENSG00000134900
ENSG00000178904
ENSG00000125844
ENSG00000197299
ENSG00000197451
ENSG00000124313
ENSG00000244754
ENSG00000164953
ENSG00000196628
ENSG00000141646
ENSG00000196924
ENSG00000120896
ENSG00000227502
ENSG00000114646
ENSG00000066735
ENSG00000170638
ENSG00000174348
ENSG00000112078
ENSG00000110713
ENSG00000171517
ENSG00000008283
ENSG00000128191
ENSG00000072682
ENSG00000109458
ENSG00000132639
ENSG00000134769
ENSG00000169045
ENSG00000166619
ENSG00000163517
ENSG00000073969
ENSG00000135637
ENSG00000147852
ENSG00000136068
ENSG00000079819
ENSG00000069424
ENSG00000030066
ENSG00000128591
ENSG00000186480
ENSG00000116141
ENSG00000174963
ENSG00000137812
ENSG00000085644
ENSG00000067225
ENSG00000274211
ENSG00000144815
ENSG00000197563
ENSG00000164919
ENSG00000095370
ENSG00000089280
ENSG00000235750
ENSG00000231817
ENSG00000110514
ENSG00000148248
ENSG00000100813
ENSG00000062822
ENSG00000186871
ENSG00000012048
ENSG00000109339
ENSG00000169174
ENSG00000168385
ENSG00000165025
ENSG00000010278
ENSG00000136717
ENSG00000148053
ENSG00000182606
ENSG00000145907
ENSG00000237125
ENSG00000288558
ENSG00000198668
ENSG00000118322
